X,Y,OBJECTID,ATF_CODE,FACILITY,ADDRESS_1,ADDRESS_2,ADDRESS_3,ADDRESS_4,CITY,STATUS,CONTAINE_2,proportionToHere
1797409.153,5818857.425,4490,15924,Just Water - HLZ,27 Northway St,Te Rapa,PO BOx 19159,,Hamilton,current 2009/10,1,0.0005211217170594276
1759337.925,5432670.75,4492,15930,Seymour Bulk Store,"61 Port Rd, Seaview",Lower Hutt,PO Box 38 931,WMC,Lower Hutt,current 2009/10,161,0.00030305714073883467
1742724.422,5924218.88,4494,15932,Shefco NZ Ltd,76-78 State Highway 16,Westgate Auckland Z3,PO Box 27-702,Mt Roskill Auckland,Auckland,current 2009/10,1,0.0002880453303660614
1552364,5174503,4496,15937,Diggalink Ltd.,Cnr State Highway 1 & Weedons Ross Road,Christchurch 7675,PO Box 49,"Lincoln, Christchurch 7640",Christchurch,current 2009/10,5,1.1915410638098297e-06
1767493.99,5910386.852,4497,15939,DHL Exel Supply Chain - Highbrook Dr,24 Highbrook Drive,East Tamaki Z1,PO Box 51 077,Pakuranga,Auckland,current 2009/10,3524,0.0002880453303660614
1751835.183,5432156.803,4498,15942,Aspect Furniture - WLG,11 Jardine Mile,Wellington,"PO Box 2144, Washdyke",Timaru,Wellington,current 2009/10,1,0.00030305714073883467
1570929.081,5178854.368,4500,15947,Halstead Flooring Concepts,32 Byron Street,Sydenham,32-34 Byron Street,Sydenham,Christchurch,current 2009/10,23,0.0007527505398938392
1746518.247,5422958.712,4502,15953,Mediterranean Warehouse Limited,30 Landfill Road,"Owhiro Bay, Wellington",42 Constable street,"Newtown, Wellington",Wellington,current 2009/10,38,6.485210477506624e-07
1565576.791,5178250.083,4503,15954,McAlpine Hussmann Ltd - CHC,88 Treffers Road,"Sockburn, Christchurch","P O Box 6014, Upper Riccarton",Christchurch,Christchurch,current 2009/10,7,1.7572828390663113e-07
1768482.672,5910200.763,4504,15955,ISL Industrial Ltd,40 Crooks Rd,East Tamaki Auckland Z2,PO Box 58-140,Greenmount Auckland,Auckland,current 2009/10,34,0.0002880453303660614
1750138.569,5914486.053,4509,15963,Om International NZ Ltd,16 Bentinck Street,New Lynn Z2,30/A Clavoy Place,Dannemora,Auckland,current 2009/10,3,0.0002880453303660614
1882520.658,5826157.075,4510,15964,Transworld Int'l Removals - TGA,63 Aerodrome Road,Mount Maunganui,PO Box 4190,Mount Maunganui South 3149,Mount Maunganui,current 2009/10,19,0.0005211217170594276
1744598.972,5916652.476,4511,15965,Sunlucky Style (NZ) Ltd,Unit F4 50 Keeling Road,Henderson Z2,5 Checkerberry Court,Henderson 0612,Auckland,current 2009/10,9,1.1915410638098297e-06
1769114.864,5909173.567,4512,15968,Vossloh-Schwabe Deutschland Gmbh NZ,Unit 2/54 Laby Ruby Drive,East Tamaki Z2,PO Box 58809,"Botany, Manukau 2163",Auckland,current 2009/10,9,0.0002880453303660614
1562547,5179352,4513,15970,SB Global Logistics - Waterloo&Halwyn,Cnr Waterloo Rd and Halwyn Drive,Hornby,PO Box 14-232,Christchurch,Christchurch,current 2009/10,50,1.1915410638098297e-06
1758818.791,5906722.392,4516,15995,Maurice Kain NZ,20 Ascot Rd,Mangere Z1,20 Ascot Rd,Mangere Auckland,Auckland,current 2009/10,27,0.0002880453303660614
1564376.364,5178729.744,4517,15998,Orica Mining Services,"37 Hayton Rd, Sockburn",Christchurch,P O Box 161,Westport,Christchurch,current 2009/10,215,1.7572828390663113e-07
1574239.567,5176471.274,4518,15999,J Swap Desi Place Store No.8,13 Desi Place,"Woolston, Christchurch",PO Box 153,Matamata,Christchurch,current 2009/10,235,0.0007527505398938392
1565055.322,5178135.308,4519,16000,Chevpac Machinery Ltd,"49 Sonter Road, Wigram",Christchurch,"P O Box 16999, Hornby",Christchurch,Christchurch,current 2009/10,1,1.7572828390663113e-07
1460397.472,5087949.911,4520,16003,Brosnan Transport Ltd,148 Meadows Road - Washdyke,Washdyke,PO Box 2147,Washdyke,Timaru,current 2009/10,294,1.8889649427210205e-05
1763528.145,5909639.872,4522,16006,NZ Tofuman Foods Ltd - Station Rd,Unit 3 90 Station Rd,Otahuhu Auckland Z1,PO Box 14753,Panmure Auckland,Auckland,current 2009/10,1,1.1915410638098297e-06
1766784,5910256,4523,16007,Kimbyr Investments,38 Sir Woolf Fisher Drive,Highbrook Z1,PO Box 12267,Penrose,Auckland,current 2009/10,225,0.0002880453303660614
1750452.688,5913770.907,4525,16009,Totally Awsome Ltd,Unit D/ 32 Clark Street,New Lynn Z2,PO Box 15 521,"New Lynn, Auckland 0640",Auckland,current 2009/10,6,0.0002880453303660614
1770691.894,5899988.078,4526,16010,Ottogi New Zealand Ltd,76 Rangi Road,Takanini Z2,PO Box 72 010,Papakura,Auckland,current 2009/10,23,1.1915410638098297e-06
1768519.097,5911057.723,4527,16011,Matchmaster,Unit 9/103 Cryers Road,East Tamaki  Z2,9/103 Cryers Road,East Tamaki,Auckland,current 2009/10,20,0.0002880453303660614
1571282.768,5178350.074,4530,16017,Simply Kitchens & Wardrobes,381 Brougham Street,Sydenham,PO Box 8389,Christchurch,Canterbury,current 2009/10,16,0.0007527505398938392
1820647.808,5531357.944,4532,16021,Nutrition Systems NZ Ltd,"213B John F Kennedy Drive, Palmerston North",Palmerston North,"PO Box 237, MARTON 4741",,Palmerston North,current 2009/10,15,1.1915410638098297e-06
1755557.554,5918642.55,4533,16022,Artedomus,302 Great North Road,Grey Lynn Auckland Z2,Private Bag MBE P369,Auckland,Auckland,current 2009/10,9,0.0002880453303660614
1567243.933,5179372.263,4534,16025,Big Save Furniture - CHC,179 Blenheim road,Riccarton,179 Blenheim Road,Christchurch,Christchurch,current 2009/10,3,1.7572828390663113e-07
1720768,6043896,4535,16026,Mainfreight - WEI,Union East St,Whangarei,PO Box 812,Whangarei,Whangarei,current 2009/10,1,6.485210477506624e-07
1749729.307,5945354.609,4538,16030,NG North Harbour Ltd,1 David McCathie Place,Silverdale Z3,PO Box 37,"Silverdale, Auckland",Auckland,current 2009/10,14,0.0002880453303660614
1931812.467,5607273.16,4540,16035,Tomoana Warehousing Ltd,113 Elwood Road,Hastings,PO Box 759,Hastings 4156,Hastings,current 2009/10,392,0.0003068596125941006
1570134.56,5179038.553,4541,16036,Mediterranean Foods (CHCH) Ltd,127 Montreal Street,Sydenham,PO Box 7707,Christchurch,Christchurch,current 2009/10,38,1.7572828390663113e-07
1753930.888,5439347.963,4542,16038,Haus Mobel (NZ) Limited,"Unit 1,16 Jamaica Drive, Grenada North",Wellington,"PO Box 10116, The Terrace",Wellington,Wellington,current 2009/10,13,1.1915410638098297e-06
1757788.64,5905648.324,4543,16039,Brightstar NZ Ltd,126 Pavillion Drive,Airport Oaks Z1,PO Box 5944,Wellesley Street,Auckland,current 2009/10,24,0.0002880453303660614
1774555.195,5895725.214,4544,16040,Mercury Pots Plus,Unit 1/10 Dent Place,Papakura Z2,PO Box 619,Waiheke Island,Auckland,current 2009/10,8,1.1915410638098297e-06
1758717.653,5904934.184,4546,16044,Viking Sales & Service Ltd - AKL,Unit 4/17 Airpark Drive,Airport Oaks Z1,PO Box 30 737,Lower Hutt,Auckland,current 2009/10,6,0.0002880453303660614
1750244.096,5916615.598,4548,16048,Publishers Distribution Ltd,25 Honan Place,Avondale Z1,PO Box 21021,Henderson,Auckland,current 2009/10,6,0.0002880453303660614
1767845.986,5911266.884,4549,16049,Pryme NZ Ltd,52a Stonedon Drive,East Tamaki Z2,PO Box 98726,"SAMC, Manukau",Auckland,current 2009/10,19,1.1915410638098297e-06
1766958.796,5909891.149,4550,16050,Big Chill Distribution - AKL,8 Pukekiwiriki Place,Highbrook Auckland Z1,PO Box 251027,Pakuranga,Auckland,current 2009/10,57,0.0002880453303660614
1806316.52,5544986.118,4552,16054,BB French,"63 Dundas Road, Sanson",Sanson,PO Box 73,Sanson,Palmerston North,current 2009/10,2,0.00030305714073883467
1882535.048,5826273.014,4553,16055,Lubricants NZ Ltd Mount Maunganui Branch,51 Aerodrome Road,Mount Maunagnui,51 Aerdrome Road,,Mount Maunganui,current 2009/10,23,0.0005211217170594276
1765635.118,5901814.553,4556,16062,Homewrap (NZ) Packing & Supplies PTY LTD,256A Roscommon Road,Wiri Z1,PO Box 58448 Greenmount,Auckland 2104,Auckland,current 2009/10,1,0.0002880453303660614
1780285.75,5485777.489,4557,16064,Imports GT Ltd,82 Aotaki Street,Otaki,PO Box 81,Otaki,Otaki,current 2009/10,7,0.00030305714073883467
1824248,5537764,4558,16065,Transpower Bulk Warehouse - Bunnythorpe,Redmayne St,Bunnythorpe,P O Box 1021,Wellington.,Palmerston North,current 2009/10,9,0.00030305714073883467
1933885.27,5620097,4559,16066,ABB Ltd Power Quality PRU,"21 Carnegie Road, Onekawa",Napier 4110,PO Box 342,Napier 4140,Napier,current 2009/10,28,0.0003068596125941006
1564522.521,5178896.747,4560,16067,"Mainfreight - CHC, 48 Alpine St",48 McAlpine Street,"Sockburn, Christchurch","PO Box 11079, Sockburn",Christchurch,Christchurch,current 2009/10,314,1.7572828390663113e-07
1564255.663,5179110.344,4561,16068,Prokiwi International Ltd,27 Nga Mahi Rd,Sockburn 8042,P O Box 4478,Christchurch 8140,Christchurch,current 2009/10,27,1.7572828390663113e-07
1882495.8,5825976.155,4562,16070,Source NZ Ltd Aerodrome Rd Store,"Sheds 1,2 and 3",101 Aerodrome Road,Box 370 Te Awamutu,3800,Mount Maunganui,current 2009/10,295,0.0005211217170594276
1761738.685,5431433.135,4564,16072,John Vaughan & Co Ltd,10 Waiu Street,Wainuiomata,PO Box 38 723,Petone 5045,Lower Hutt,current 2009/10,30,0.00030305714073883467
1763838.865,5915333.248,4565,16073,Stephen Murray Designs Ltd.,28B Lunn Ave,Mt Wellington z2,PO Box 8849,Auckland,Auckland,current 2009/10,4,1.1915410638098297e-06
1765200.332,5904117.046,4566,16074,Wiri Distribution Centre,41 Nesdale Avenue,Wiri Z1,PO Box CX 15021,Auckland,Auckland,current 2009/10,1298,0.0002880453303660614
1796291.558,5820702.396,4567,16077,Equipment Marketing (2008) Ltd,18 Maui St,Pukete Industrial Estate,PO Box 20215,,Hamilton,current 2009/10,2,1.1915410638098297e-06
1753678.385,5932374.326,4570,16083,Paddington Coat Factory (Arrenway Drive),19B Arrenway Drive,Albany Z3,PO Box 301132,Albany,Auckland,current 2009/10,8,0.0002880453303660614
1935376,5622375,4571,16084,Big Save Furniture - NPE,7 Coronation Road,"Ahuriri, Napier.",PO Box 12235,"Ahuriri, Napier.",Napier,current 2009/10,347,0.0003068596125941006
1764748.03,5912256.579,4572,16086,Weck-Pack,113A Carbine Road,Mt Wellington Z2,PO Box 76556,"Manukau, Auckland 2241",Auckland,current 2009/10,3,0.0002880453303660614
1762288.635,5912953.287,4573,16087,Cleeve Transport (Auckland) Ltd,655 Great South Road,Penrose Z2,PO Box 112-064,Penrose,Auckland,current 2009/10,86,0.0002880453303660614
1769197.984,5912893.642,4574,16088,Lincoln Park Markets Ltd,25 Ben Lomond Cresent,Pakuranga Z2,PO Box 18174,Glen Innes Auckland,Auckland,current 2009/10,31,0.0002880453303660614
1751141.441,5914089.386,4575,16089,Motorcycle Distributors (NZ) Ltd,148 St Georges Road,Avondale Z2,64 Staincross St,Titirangi,Auckland,current 2009/10,8,1.1915410638098297e-06
1757977.031,5906643.38,4576,16090,Dometic NZ Ltd,Unit 15/180 Montgomerie Road,Airport Oaks Z1,PO Box 73-001,Auckland Airport,Auckland,current 2009/10,18,0.0002880453303660614
1821263.656,5529908.815,4577,16091,Specialist Cleaning Supplies Ltd,30 & 52 Taonui Street,Palmerston North,PO Box 1208,Palmerston North,Palmerston North,current 2009/10,5,1.1915410638098297e-06
1764855.016,5915806.974,4578,16093,CRS NZ Company Limited,"Unit C, 62 Morrin Road",Mt Wellington Z2,"Unit C, 62 Morrin Road",Mt Wellington,Auckland,current 2009/10,21,0.0002880453303660614
1761093.635,5913510.432,4579,16094,MML Consumer Products Ltd,11 Botha Road,Penrose Z1,11 Botha Road,Penrose,Auckland,current 2009/10,15,0.0002880453303660614
1822838,5534022,4580,16095,Vestas New Zealand Wind Technology,24 Valor Drive,"Roslyn, Palmerston North 4414",PO Box 4251,Palmerston North 4442,Palmerston North,current 2009/10,32,1.1915410638098297e-06
1765914.182,5904931.032,4581,16097,Irvine International,6 Grayson Ave,Manukau Z1,PO BOX 7545 Sydenham,CHRISTCHURCH,Auckland,current 2009/10,56,0.0002880453303660614
1753892.793,5932416.419,4583,16099,Legend Exports Pty Ltd,"Unit B, 19 Triton Drive",Albany,PO Box 305071,"Triton Plaza, North Shore 0757",Auckland,current 2009/10,12,1.1915410638098297e-06
1767712.308,5910236.226,4584,16102,Greif New Zealand Ltd,6 Analie Place,East Tamaki Z1,PO Box 204 063,Highbrook,Auckland,current 2009/10,2,1.1915410638098297e-06
1764762.442,5913357.293,4585,16103,Body4U Fitness Equipment,Unit T/ 24 Allright Place,Mt Wellington Z2,PO Box 251 007,Pakuranga,Auckland,current 2009/10,15,0.0002880453303660614
1752672.833,5916395.194,4586,16104,Blissful Trading Limited,947 New North Road,Mt Albert Z2,"C9, 15 Gooch Place",Howick,Auckland,current 2009/10,8,0.0002880453303660614
1755388.481,5928182.041,4588,16106,Xpanda Security,4/227a Archers Road,Glenfield Z2,PO Box 100 301,North Shore Mail Centre,Auckland,current 2009/10,8,0.0002880453303660614
1564675.833,5179169.004,4589,16107,"Mainfreight - CHC, Cable St",Cable St (503 Blenheim Rd),"Sockburn, Christchurch 8042",P O Box 11079,"Sockburn, Christchurch 8443",Christchurch,current 2009/10,21,1.7572828390663113e-07
1827994,5881907,4590,16108,Linfox Logistics - Kopu,Main Road,Kopu,PO Box 131,Thames,Thames,current 2009/10,88,0.0005211217170594276
1413943.365,4923252.21,4591,16110,Icon Logistics (Duke),10 Duke St,"Sawyers Bay,Dunedin",P O Box1021,Dunedin,Dunedin,current 2009/10,42,0.00017336545090004872
1748027.268,5916067.906,4592,16111,AA Auckland Carriers Ltd,13-15 Akatea Road,Glendene Z2,PO Box 19 497,Avondale 1746,Auckland International Airport,current 2009/10,2,1.1915410638098297e-06
1766683,5910176,4594,16114,Office Max Ltd,30 Sir Woolf Fisher Drive,Highbrook Z1,PO Box 5024,Auckland,Auckland,current 2009/10,567,1.1915410638098297e-06
1764371.22,5911853.898,4596,16116,Heritage Tiles.,7 George Bourke Drive,Mt Wellington Z1,PO Box 12378,Penrose,Auckland,current 2009/10,197,1.1915410638098297e-06
1761106,5912383,4599,16119,Tiger Turf - Church St,343 Church Street,Onehunga Z1,PO Box 28348,Remuera,Auckland,current 2009/10,91,0.0002880453303660614
1749974.621,5916998.249,4600,16120,Texco International Ltd,15 Copsey Place,Avondale Z2,PO Box 19 229,Auckland 1746,Auckland,current 2009/10,23,0.0002880453303660614
1748219.631,5969563.613,4601,16121,RSS Plastics Ltd - 38 Morrison Dr,38 Morrison Drive,Warkworth Z4,PO Box 303,Warkworth,Auckland,current 2009/10,2,0.0002880453303660614
1878963.657,5821748.563,4604,16129,Sleepezee Beds Ltd Burrows St Warehouse,39A Burrows St,Tauranga,PO Box 15511,Tauranga 3112,Tauranga,current 2009/10,2,1.1915410638098297e-06
1759462.261,5905276.022,4605,16130,"Supply Chain Solutions, Timberly Rd",11 Timberly Road,Mangere Z1,11 Timberly Road,Mangere,Auckland,current 2009/10,616,1.1915410638098297e-06
1766828.036,5912911.112,4607,16138,Abella Foods,14B Cortina Place,Pakuranga Z2,14B Cortina Place,Pakuranga,Auckland,current 2009/10,2,1.1915410638098297e-06
1757696.459,5905565.082,4608,16139,Foodstuffs Fresh (Auckland)  Ltd,81 Pavilion Drive,Airport Oaks Z1,PO Box 201 056,Airport Oaks,Auckland,current 2009/10,137,0.0002880453303660614
1879582,5826024,4609,16140,CSN Sulphur Point,Port of Tauranga,Mirrielees Road,PO Box 4506,Mount Maunganui 3149,Tauranga,current 2009/10,22,0.0005211217170594276
1561572.632,5176901.56,4611,16142,Toll Logistics Colombia Ave CHCH,45 Colombia Ave,"Hornby, Christchurch 8042",P O Box 16131,"Hornby, Christchurch 8441",Christchurch,current 2009/10,265,1.1915410638098297e-06
1758247.849,5906049.795,4612,16143,New Zealand Can Manufacturers Ltd,67 Aintree Ave,Airport Oaks Z1,PO Box 201-200,Auckland,Auckland,current 2009/10,131,0.0002880453303660614
1561139.937,5177679.649,4613,16144,WH Transport Ltd,652 Halswell Junction Rd,"Hornby, Christchurch, 8042",P O Box 16329,"Hornby, Christchurch 8441",Christchurch,current 2009/10,32,1.7572828390663113e-07
1560888.312,5176906.69,4614,16147,Pipe and Infrastructure,5 Canada Crescent,"Hornby, Christchurch 8042",P O Box 16583,"Hornby, Christchurch, 8441",Christchurch,current 2009/10,24,1.7572828390663113e-07
2033867.209,5709000.778,4615,16148,La Vista Sales Ltd Gisborne,16 Aerodrome Road,Gisborne,PO Box 2016,Gisborne 4040,Gisborne,current 2009/10,13,1.1915410638098297e-06
1766958.997,5903196.55,4616,16150,Bonanza Trading Ltd,11 Earl Richardson Ave,Manukau City,Po Box 76 166,Manukau City - 2241,Auckland,current 2009/10,7,1.1915410638098297e-06
1762632.039,5912661.065,4618,16152,Stonex Systems,940 Great South Road,Penrose Z1,PO Box 74289,Market Rd Auckland,Auckland,current 2009/10,15,0.0002880453303660614
1768529.387,5907855.134,4619,16160,JDJ Building Products (NZ) Co Ltd,"Unit 3, 22 Ormiston Road",East Tamaki,PO Box 49039,Mt Roskill 1445,Auckland,current 2009/10,103,0.0002880453303660614
1564533.6,5179197.244,4621,16162,Hose Supplies NZ Ltd,521 Blenheim Road,Christchurch,PO Box 5228,Mount Maunganui 3150,Christchurch,current 2009/10,1,1.7572828390663113e-07
1760388.078,5911897.386,4623,16164,Barlows Freight & Logistics - AKL,108 Captain Springs Road,Onehunga Z1,PO Box 13 471,Onehunga,Auckland,current 2009/10,31,0.0002880453303660614
1755902.157,5935404.279,4624,16165,The Healthy Salt Company Ltd,19-21 Bute Road,Browns Bay,PO Box 89191,Torbay,Auckland,current 2009/10,5,0.0002880453303660614
1567648.762,5179420.909,4625,16167,Springfree  New Zealand Ltd,125 Blenheim Road,Christchurch,PO Box 80117,"Riccarton, Christchurch 8440",Christchurch,current 2009/10,11,1.7572828390663113e-07
1765245.348,5916531.061,4627,16169,Turfgrass Specialists (2005) Ltd,38C Hannigan Drive,Mt Wellington Z1,PO box 18251,"Glen Innes, Auckland 1743",Auckland,current 2009/10,7,0.0002880453303660614
1745668.633,5919401.935,4628,16170,Sharp Serviettes,3 Clemway Place,Henderson Z2,3 Clemway Place,Henderson,Auckland,current 2009/10,88,1.1915410638098297e-06
1767679.233,5910404.812,4629,16171,Prolink Asia Ltd,5/13 Highbrook Ave,E Tamaki Auckland Z1,PO Box 204 127 Highbrook,Manukau City 2161,Auckland,current 2009/10,42,0.0002880453303660614
1549117.214,5174282.941,4631,16175,Long Industries - Rolleston,91 Izone Drive,Rolleston,P O Box 63,"Belfast, Christchurch 8546",Christchurch,current 2009/10,25,1.1915410638098297e-06
1764635.089,5916305.292,4633,16178,Yummy Foods Ltd,Unit F 169 Morrin Road,St Johns Z2,PO Box 11496,Ellerslie Auckland 1542,Auckland,current 2009/10,41,0.0002880453303660614
1570145.634,5178615.379,4634,16179,Plaster System Ltd.,55 Montreal Street,Sydenham,PO Box 7501,Sydenham 8240,Christchurch,current 2009/10,3,1.7572828390663113e-07
1754264.92,5924543.941,4635,16183,Corporate Expressions,"Unit J, 35 Enterprise St",Birkenhead Z2,PO Box 36328,Northcote,Auckland,current 2009/10,13,0.0002880453303660614
1751545.432,5932175.272,4636,16187,BASF NZ Ltd - Albany,"Unit C, 45 William Pickering Drive",Albany Z3,PO Box 302668,North Harbour 0751,Auckland,current 2009/10,47,1.1915410638098297e-06
1762853.255,5912151.927,4637,16188,Storepro Solutions Ltd,3 Southdown Lane,Penrose Auckland Z1,PO Box 28722,Remuera Auckland,Auckland,current 2009/10,40,0.0002880453303660614
1754346.75,5929663.262,4638,16191,CDK Stone NZ Ltd,11/46 Ellice Rd,Glenfield Z3,PO Box 100953,NSMC 0745,Auckland,current 2009/10,3,0.0002880453303660614
1548876.118,5174298.929,4639,16192,Oasis Clearwater Systems Ltd.,115 Izone Drive (entrance off Illinois Dr).,"Rolleston, Christchurch",P O Box 16276,"Hornby, Christchurch 8441",Christchurch,current 2009/10,15,1.7572828390663113e-07
1752529.285,5931415.169,4640,16193,Trailers & Inflatables Ltd,8 Paul Matthews Rd,Albany Z3,PO Box 303206,North Harbour Postal Centre,Auckland,current 2009/10,3,0.0002880453303660614
1753126.241,5932551.042,4641,16200,Asiachem International Ltd,Unit B/ 3 Henry Rose Place,Albany Z3,PO Box 305 168,Triton Plaza,Auckland,current 2009/10,9,1.1915410638098297e-06
1768640.672,5911227.858,4642,16201,ELS New Zealand,"Unit 2, 41 Trugood Drive",East Tamaki Z2,PO Box 58780,"Botany, Manukau 2163",Auckland,current 2009/10,13,1.1915410638098297e-06
1768851.758,5909410.244,4645,16205,Total Supply Ltd,2/33 Sir William Avenue,East Tamaki - Z2,Po Box 259117,Greenmount 2141,Auckland,current 2009/10,3,1.1915410638098297e-06
1763486.063,5911531.317,4647,16208,HIAB New Zealand Ltd,9 Vestey Drive,Mt Wellington Z1,PO Box 12952,Penrose,Auckland,current 2009/10,14,0.0002880453303660614
1765382.419,5916555.298,4648,16209,Pernod Ricard New Zealand.,333 Apirana Ave,Glen Innes Z2,Private Bag 92030,Auckland 1148,Auckland,current 2009/10,953,0.0002880453303660614
1761821.182,5912551.306,4650,16211,Zebra Zoo Ltd,"Unit 2, 368 Church Street",Penrose Z1,PO Box 251416,Pakuranga,Auckland,current 2009/10,26,0.0002880453303660614
1768263.469,5910056.959,4651,16213,Aurora Glass Fibre NZ Ltd,Unit 4/ 11 Blackburn Road,East Tamaki Z2,PO Box 204 055,Highbrook,Auckland,current 2009/10,55,0.0002880453303660614
1870842.114,5824993.276,4652,16214,Accolade Packaging Ltd,151 Te Puna Road,Te Puna,PO Box 15174,3144,Tauranga,current 2009/10,15,0.0005211217170594276
1751985.391,5932094.69,4653,16216,Gencom Technology Ltd,7 Airborne Rd,Albany Z3,PO Box 302137,Auckland,Auckland,current 2009/10,1,0.0002880453303660614
1560255.321,5178231.902,4654,16220,Cardinal Freight - CHC,23 Connaught Drive,"Hornby, Christchurch 8042","P O Box 58145, Greenmount",Auckland 2141,Christchurch,current 2009/10,342,1.7572828390663113e-07
